@relation user

@attribute yelping_since string
@attribute compliments.plain numeric
@attribute compliments.more numeric
@attribute elite numeric
@attribute compliments.cute numeric
@attribute compliments.writer numeric
@attribute fans numeric
@attribute compliments.note numeric
@attribute compliments.hot numeric
@attribute compliments.cool numeric
@attribute compliments.profile numeric
@attribute average_stars numeric
@attribute review_count numeric
@attribute friends numeric
@attribute user_id string
@attribute votes.cool numeric
@attribute compliments.list numeric
@attribute votes.funny numeric
@attribute compliments.photos numeric
@attribute compliments.funny numeric
@attribute votes.useful numeric

@data
2011-02-01,?,?,?,?,1,1,1,?,?,?,3.76,29,3,5MxXob-UmvTg2YOZPHeE7A,14,?,5,?,?,25
2011-10-01,?,?,?,?,3,0,?,?,2,1,4.05,21,4,-oAbE4SnF48hnPeBQnt6NQ,11,?,2,?,?,28
2008-03-01,14,5,4,3,6,8,9,12,12,1,3.55,329,31,C3pC0jFEQG6zzoJA4jlkXg,158,?,232,?,15,289
2012-06-01,?,?,?,?,1,0,1,?,1,?,4.46,61,2,qDBaslzhTlpzOPg7hARuzA,13,?,12,?,3,60
2012-04-01,?,?,?,?,?,0,?,?,?,?,3.2,5,5,_m-_O8MWIvJsaojnJcQmyQ,1,?,1,?,?,5
2009-06-01,?,?,?,?,?,0,?,?,?,?,1.45,11,?,W5Pd_GmMem2LdHZkoxQCtw,1,?,4,?,?,30
2011-05-01,1,?,1,?,?,1,?,1,1,?,3.86,40,32,hGxsYwRMYOAgwJAfOnHEAw,7,?,3,?,?,32
2007-12-01,23,2,1,?,2,3,15,5,11,?,4.2,81,29,eVAnXTfJbnMEd6uHaoxDeQ,70,?,48,2,5,113
2008-05-01,3,2,4,?,6,7,3,8,4,2,3.68,386,12,P9sbER2zzFQWJgaaD2AYzg,72,?,53,?,2,260
2008-04-01,4,?,?,?,?,0,?,?,?,?,3.88,16,1,Uq4Ch2HWm_NvXZqS-IqG3g,3,?,7,1,?,20
2008-03-01,2,?,?,1,?,5,3,3,2,1,3.92,60,8,hvTLwBZKQojJb8OlNrsJ2Q,16,?,14,?,1,42
2012-11-01,?,?,?,?,?,0,?,?,?,?,2,2,1,FwGYpH7TtkVoiBQibYJFMA,0,?,0,?,?,1
2009-09-01,?,?,?,?,?,0,?,?,?,?,3.56,72,?,l04e4htqx9NGzuMqHk9tIQ,20,?,5,?,?,56
2009-08-01,?,?,?,?,?,1,?,1,?,?,3.4,10,1,syF-6VzPdjmCXbTye6N9Eg,7,?,4,?,?,11
2010-06-01,?,?,?,?,?,0,?,?,?,?,4.11,18,?,Q07J2TiFSJvO8jpwQNGLMg,1,?,1,?,1,11
2012-02-01,?,?,?,?,?,0,?,?,?,?,3.5,2,?,HYB8UxMa_nQrkUhEMugzdQ,0,?,0,?,?,0
2011-04-01,?,?,?,?,1,0,?,?,1,?,3.39,18,?,YiTrAuaKH0QGBHYe0h18Gw,10,?,1,?,?,22
2011-02-01,?,?,?,?,?,0,?,?,?,?,2.5,3,?,fSH5h4PVOiuwoEgrM9Aetg,0,?,1,?,?,2
2011-11-01,?,?,?,?,?,0,?,?,?,?,1,2,?,BZeP8JB2YMBzN8T_BhwGAg,0,?,2,?,?,4
2010-05-01,8,?,4,?,6,9,12,5,7,?,3.67,196,15,2u_x05V1DbhXssdFzMXcGA,164,?,253,1,2,513
2011-12-01,?,?,?,?,?,0,?,?,?,?,3.67,3,?,C11ccgVaIa6Uk_BFzVc-GA,0,?,2,?,?,1
2013-07-01,?,?,?,?,?,0,?,?,?,?,3,5,?,OFXX55lz80E2dNccWy6Uzg,0,?,0,?,?,0
2007-11-01,1,?,?,?,?,0,?,?,?,?,4.33,3,4,qk8nJ_3x_mhXD0-YL024kg,1,?,0,?,?,2
2011-04-01,1,?,1,?,3,2,4,4,14,?,3.81,106,6,8UgwN_TM_1mw32nxR6Z3Yw,46,?,60,?,?,134
2009-07-01,3,?,?,?,?,2,2,1,2,?,4.18,43,41,6YUWA-5-7YM-i_NHWVF1PQ,32,1,7,?,?,90
2011-02-01,?,?,?,1,?,2,?,1,?,?,4.43,7,29,JiZx5B8iqZSRFbnmG1NUjQ,5,?,1,?,?,12
2011-10-01,?,?,?,?,?,0,?,?,?,?,4.45,32,2,ZLBwioNgbECA8HJV7wm3nQ,7,?,7,?,1,9
2009-09-01,1,?,?,?,?,0,?,1,?,?,4.45,20,2,QIPn_akIS1TLx8kSuPjLxA,13,?,11,?,?,19
2012-10-01,1,?,?,?,?,0,?,1,?,?,2.68,17,1,bUoYjb-3iegWzRdYjasS7Q,0,?,2,?,?,25
2013-06-01,?,?,?,?,?,0,?,?,?,?,4,3,?,IVo8JFBqeRVxjhpmSCs4zw,2,?,1,?,?,1
2011-12-01,?,?,?,?,?,0,?,?,?,?,2.67,7,?,p99cjyPiDOHRHyiSnNSp5g,3,?,2,?,?,19
2008-09-01,10,2,6,?,6,9,18,6,10,?,3.66,139,46,jWvzAN1czxypi-GM1KY62g,144,?,97,?,1,342
2011-11-01,13,11,2,3,25,11,9,9,17,3,3.78,120,14,lr6c11Xnn77XlsZrMe7D4A,194,1,108,1,9,255
2008-08-01,7,4,?,?,?,1,4,9,14,?,4.29,28,13,Vznre5N5gG-wLK9Fpv1gHw,57,?,37,?,1,84
2010-02-01,?,1,?,?,?,1,?,1,?,?,3.46,12,?,n2GNHjpqzZk8HpBy4oqN3A,11,?,8,?,?,30
2009-01-01,?,?,?,?,?,0,1,?,?,?,3,4,?,Q8kF9cOyrkHuU1jrBoWm6g,0,?,0,?,?,1
2009-02-01,1726,120,5,134,625,178,492,1403,1599,283,4.05,805,427,POMS6nYdDcNQqgcHQQbdsg,7706,71,7488,780,944,8732
2010-02-01,1,?,?,?,?,2,?,?,?,?,5,9,60,eCheDKUz7-8wJ_8etjUpCg,2,?,2,?,?,12
2011-04-01,?,?,?,?,?,0,?,?,?,?,3.83,7,14,8bkUFkYK9RJwz4hGLWeN4Q,4,?,3,?,?,14
2011-08-01,?,?,?,?,?,0,?,?,?,?,4.75,5,?,eyozf18NSrZvB9zm6PHB4w,1,?,0,?,?,2
2012-07-01,?,?,?,?,?,1,?,?,?,?,3.88,9,?,w9caGJGwSmmoqm_TUa53Ew,0,?,0,?,?,3
2006-08-01,144,42,9,30,94,90,121,348,312,10,3.6,1454,238,52hYzmoL4yUFyc9Ct1Zukg,2946,10,2719,19,135,4098
2008-11-01,1,2,5,?,2,7,5,4,9,1,4.03,312,18,3iuZFgxUFKLxOplkDrFmyg,136,?,116,?,?,260
2005-08-01,2,1,?,2,3,5,4,3,2,?,3.99,67,9,--rNal_ecvXAHZ7kLDBRZA,49,?,20,2,1,71
2007-11-01,42,9,6,3,15,30,15,26,55,1,2.68,483,88,e4hRx0m_SnQYc7BUo-LeVg,438,7,316,10,17,767
2013-07-01,?,?,?,?,?,0,?,?,?,?,5,1,?,CKKcK8S0ihN1bU9y3SjhAQ,1,?,1,?,?,1
2010-03-01,?,?,?,?,?,0,?,?,?,?,3.56,10,?,9E5odps9_lunzyXeLk6L7Q,0,?,0,?,?,4
2011-04-01,571,13,1,9,60,13,111,225,432,4,4.54,148,281,ysBQMZiuZ7VSu_YAh-lE0Q,741,1,531,11,52,797
2009-11-01,?,?,?,?,1,1,?,?,?,?,2.73,48,3,H4OmhTFjo7cMgfy5b8Gi3g,28,?,41,?,1,80
2013-11-01,?,?,?,?,?,1,?,?,?,?,4.4,5,1,kVMaq93gy-SGANJQDvOUaw,5,?,5,?,?,5
2013-10-01,?,?,?,?,?,0,?,?,?,?,4.17,30,?,4jJNg-9rISu5SI6O4zVV4w,5,?,7,?,?,13
2011-10-01,?,1,?,?,1,0,?,?,1,?,3.75,32,5,Vs6r_qruKjJ0QfHGm0hJqg,9,?,6,?,?,31
2009-12-01,31,3,5,?,15,11,12,6,23,1,3.64,504,106,eDB9tT3eaKJHHjoa2YRJEg,497,?,221,2,2,738
2010-10-01,5,2,1,?,15,27,3,11,10,?,3.63,128,20,_B4NkCWcqvATP-9qwlOBSQ,165,?,178,2,4,358
2009-01-01,?,?,?,?,1,0,?,?,?,?,4.33,6,?,qWA4DNcCBT1Rid9vnIillQ,5,?,0,?,?,5
2011-03-01,?,?,?,?,?,0,?,?,?,?,4,20,?,V9rPKsWM0qaFyLPY9X-n6w,2,?,2,?,?,19
2011-10-01,?,?,?,?,?,0,?,?,?,?,3.59,27,?,kWzKMZgXb65ooYa8PY6VGg,1,?,3,?,?,21
2010-08-01,?,?,?,?,?,1,?,?,?,?,3.84,19,?,k1rxeYKDeTI8Orav2Dsiaw,6,?,3,?,?,11
2011-12-01,?,?,?,?,?,0,?,?,?,?,1,1,?,75zTYLAzAVOlB_7bR9tuQw,0,?,0,?,?,2
2008-07-01,20,3,5,?,8,9,7,9,29,?,3.88,360,50,gv6GLZ3-bgSs44PtPJR1Bg,192,2,163,1,4,343
2012-04-01,?,?,?,?,1,0,?,1,1,?,4.67,3,1,2s5UbR7hgM0MZvmfZi53Dw,3,?,0,?,?,4
2009-01-01,2,?,?,?,1,0,5,?,?,?,3.79,39,2,TXJ8YldcRE_8RnjnwVUhXA,14,?,8,?,1,110
2009-03-01,3,4,5,?,4,11,4,1,6,1,3.32,281,29,nfZ4ndJH8R13WxNXNM82EQ,149,?,129,?,5,365
2010-02-01,?,?,?,?,?,4,1,?,1,?,4.75,4,1,DU1p_YDImP9t7LeRtvoVcQ,3,?,3,?,?,8
2010-11-01,12,3,3,?,5,2,1,9,7,2,3.84,167,29,uMTxcOZEC27dYGt2krpfig,217,?,105,?,1,266
2009-09-01,?,?,?,?,?,2,?,?,1,?,4.05,116,16,EzAaSCFurW_lzSbldvHxhw,28,?,10,?,1,78
2007-10-01,?,3,?,?,1,1,3,4,1,1,3.93,44,6,8iLXbmjrZJG3XBDFtmq0oQ,49,?,48,?,2,77
2009-10-01,12,?,?,1,6,4,9,4,13,?,3.63,346,17,jAWHyufNyVQASKFonSnVjw,114,?,103,3,11,277
2013-07-01,?,?,?,?,?,0,?,?,?,?,5,2,2,3u0XmXEYIRP5pxsm3n9Kag,0,?,0,?,?,0
2011-11-01,?,?,?,?,?,0,?,?,?,?,2.67,3,?,ydNFYMs95yRyLgXADwPl1Q,0,?,1,?,?,4
2011-10-01,?,?,?,?,?,0,?,?,?,?,5,3,3,GzLy5vizzUjp2vUAQNtOQw,0,?,0,?,?,2
2008-03-01,?,?,?,1,?,1,?,?,1,?,3.6,24,2,g9Lx2D4fYM4Ld2uMO41HTg,14,?,16,?,1,79
2010-02-01,?,?,?,?,?,1,?,?,?,?,3.87,15,7,KCTi7U0vxqm7Bxzl7Avbpw,3,?,2,?,?,14
2009-11-01,5,?,3,?,1,1,5,5,6,?,4.23,67,20,bmDivXQy-KB4_dPIS9ZA8w,103,?,66,?,?,163
2011-01-01,4,?,?,1,1,1,1,4,2,?,3.24,75,1,hvOaCEHu-3OJ0yFiDrWkjA,16,?,23,?,?,79
2007-06-01,52,12,6,3,57,14,26,85,94,2,3.64,522,58,yueiAo4E5vtAqWaqSyVo4g,1237,10,584,7,34,1327
2010-10-01,1,?,?,?,?,0,?,?,?,?,4.44,16,2,WlgIfH4_wdwV2TdMtG_B8g,5,?,3,?,?,9
2011-09-01,43,1,2,?,9,12,16,25,47,2,3.31,367,47,zWysA4DAzN-ZwTjqXCBzyg,409,?,428,2,25,684
2013-05-01,?,?,?,?,1,0,?,?,1,?,3.25,56,?,S14jl0lZzh-vztq1carD9Q,7,?,12,?,?,47
2013-10-01,3,2,?,?,1,1,1,3,1,?,3.59,56,5,4gApv70pZpHkRDGdC4ZrxA,38,?,43,?,?,59
2007-03-01,44,4,5,2,23,13,16,22,53,1,3.79,318,67,mJwtACUi2pshNmJufOIaAg,528,3,302,6,10,868
2009-02-01,10,?,1,1,4,6,4,5,12,?,3.71,189,20,b1ZGonDz5KCuWDglbZKFpw,106,?,183,3,11,254
2010-04-01,?,?,?,?,2,1,9,4,5,?,3.31,205,5,ncKTQUyV9eQfsYLoQlD3Hg,37,?,36,1,1,107
2009-07-01,28,1,1,?,13,2,3,13,39,1,3.99,70,27,C42sej-tar42S6e59A1CBQ,122,3,78,2,3,193
2010-02-01,?,?,?,?,?,0,?,?,?,?,3.33,15,1,332qn-qgZYnDuqhoq2RosQ,2,?,1,?,?,37
2012-02-01,?,?,?,?,?,0,?,?,?,?,4.33,3,?,qcsE5hZASonl3Doib4RxzA,3,?,0,?,?,4
2013-07-01,?,?,?,?,?,0,?,?,?,?,4.33,4,?,USytR-MQdNx_VQJ9GTSvHA,0,?,0,?,?,0
2011-05-01,5,?,?,?,1,0,2,?,1,?,3.65,380,1,-GD1yfql8vzqmmRnE1efWA,50,?,46,?,?,231
2009-06-01,?,?,?,?,?,0,?,?,?,?,4.5,4,?,MkZvxSbvvELltecl3TfFQQ,2,?,1,?,?,5
2010-06-01,1,?,?,?,?,0,?,?,1,?,4.13,31,1,gz4IPbqq8C_wQSMS05Rcaw,8,?,2,?,1,16
2010-08-01,28,5,4,1,24,14,12,9,24,2,3.89,366,26,iZhIpkXHFzQCZdJWTcDkXA,563,1,517,?,28,668
2009-03-01,6,?,?,?,4,1,4,1,7,?,3.46,54,1,iIt-ZiiNV67SWouDafqEyQ,31,?,32,1,1,104
2012-06-01,?,?,?,?,?,0,?,?,?,?,2,4,?,-WrPRQXQ89h-v7leUp0mNg,0,?,1,?,?,9
2011-03-01,?,?,?,?,?,1,1,1,1,?,3.48,19,22,BvjSQAFcROLp27QjaRcyoA,3,?,6,?,?,17
2013-01-01,3,?,?,1,?,1,4,4,4,?,3.89,9,51,z4aSB4LfQBbzWaoi6M39dg,1,?,0,?,1,11
2010-12-01,?,?,?,?,?,0,?,?,?,?,1.83,7,?,dTvhBR0ObL3SAIUZYoKfOQ,0,?,7,?,?,13
2009-03-01,12,1,2,4,1,8,6,13,15,2,4.1,122,29,1GL8b9uNkrk3Udq5gSIIFA,125,?,89,?,?,226
2012-09-01,1,2,?,?,7,0,2,?,2,1,3.91,29,12,8YJF-uF5-1HzJHJ9VHn56w,67,?,57,2,3,85
2008-02-01,118,4,6,?,24,27,54,64,112,5,2.91,379,46,pmIY7tW5yDahSbgG9lnrCA,551,2,849,17,88,1164
2010-09-01,64,4,4,2,91,12,20,46,61,?,3.74,311,91,aLnH0qJhmI-KVA_rfR-8QA,743,1,661,4,20,1152
2010-10-01,?,?,?,?,?,1,?,?,?,?,4.67,7,1,q1lel2fHVeJ1lNqaOjeJsw,1,?,1,?,?,8
2008-12-01,?,1,?,?,?,2,5,?,1,?,3.59,83,17,z8v4YS-OLJt3S_HLt4yDPg,65,?,63,?,2,211
2007-12-01,?,?,?,?,1,1,1,1,4,1,3.58,84,5,CqWvax2yGYtiuF3zTB6WBw,21,?,12,2,?,56
2006-09-01,?,?,?,?,1,2,?,?,1,?,4.21,38,4,zw0VfEjsaxnOZ5UojQoGKA,8,?,6,?,?,30
2011-06-01,?,?,?,?,?,0,?,?,?,?,3.95,39,1,JJWTT7VMxr2H-22zX3dR0g,11,?,8,?,1,43
2011-11-01,?,?,?,?,?,0,?,?,?,?,2.5,4,?,q-IzQzlWgLCLwA5__tR1cQ,0,?,0,?,?,3
2010-09-01,?,?,?,?,?,0,?,?,?,?,2.38,9,?,HbveyI_Vi2qk55nyuZhcRA,0,?,15,?,?,32
2010-01-01,2,?,?,?,?,1,1,?,?,?,3.41,50,4,E3Koa54vrcDs5o6NoFSEwg,6,?,3,1,?,38
2011-05-01,272,40,4,8,223,43,187,234,265,16,3.98,1075,127,377CDhtGrgoNNEnEhf6Ccw,5299,9,5086,35,115,6298
2008-01-01,2,1,1,1,2,11,2,6,8,?,3.75,124,17,k1__d5vDZ2KG_LlrtmQeFA,63,?,33,2,1,192
2012-08-01,?,?,?,?,?,0,1,?,?,?,3.82,17,?,HJ5QeR-nl8QZPmyCQ12I3A,6,?,2,?,?,11
2013-07-01,?,?,?,?,?,0,?,?,?,?,4,2,2,_sAwKVOz_mnYs5ru73HfVg,0,?,1,?,?,1
2011-05-01,6,2,?,?,?,1,?,?,2,?,4.08,26,1,XDevsYxJzZzhLINmEIQZAA,14,?,4,?,?,45
2009-01-01,3153,44,3,70,241,296,801,344,842,35,4.05,888,462,GzMh3V8oVBoII38x1GpajQ,2663,46,2402,126,297,4509
2007-03-01,6,1,2,1,4,8,6,7,8,1,3.94,259,7,nldPOoVjVNuFWfdCbg2yCQ,88,?,126,?,5,240
2010-09-01,4,?,?,?,1,1,2,2,3,?,3.65,160,14,bndGTm-mCJrB1_bwPDxBGQ,79,?,73,1,2,146
2009-07-01,14,7,3,1,34,23,13,23,35,2,3.44,392,46,exR8nnCB2y6-17MVQxbPdw,277,?,244,11,10,547
2007-12-01,9,4,2,2,4,7,12,20,26,?,3.59,146,70,4dnDsoHuxUtzhaumxbpR5w,204,?,130,?,1,431
2012-01-01,?,?,?,?,?,0,1,?,?,?,3.36,12,?,rNX-GXSlbsSrkcQRwW1hzQ,2,?,2,?,?,6
2010-02-01,6,1,?,?,?,1,3,?,?,?,3.21,123,10,0STfM2ItEdr2vkzLNs41sA,23,?,40,?,1,92
2009-08-01,1,?,?,?,?,1,?,?,3,?,3.75,52,2,VO-AemelxZi83yS0FYvKIA,16,?,31,?,?,55
2010-10-01,?,?,?,?,1,1,?,?,?,?,3.79,22,?,69Op0CUGKoP_xOZthnGl6A,6,?,2,?,?,12
2011-06-01,?,?,?,?,?,0,?,?,?,?,4,3,2,6NsHlOvzXd09_2X2wcj7og,0,?,0,?,?,0
2009-03-01,?,3,1,?,1,3,1,1,3,?,3.62,41,4,fMX5QrQHDUsOQtr3dfrpIQ,15,?,18,?,1,67
2009-02-01,?,?,?,?,?,2,1,2,2,?,3.75,58,1,YhpK2-w4M4Jrw5JoFwZApw,17,?,44,?,1,60
2011-12-01,3,?,?,1,?,1,?,?,1,?,3.98,49,2,HkcQQwAbP_kI9tgK4DQaoQ,15,?,11,?,1,62
2007-09-01,?,?,?,1,?,1,1,?,?,?,4,18,7,L1Sm_DQgjuKwFxYbNeKCUA,4,?,4,?,?,21
2010-06-01,58,6,4,5,49,8,41,52,93,2,3.96,371,53,BMQdK1kdXCiDTaeaIYxmew,470,2,415,15,57,783
2011-05-01,?,?,?,?,?,1,?,?,?,?,4.44,9,1,GXLngNuIL1cyqIbis8W95g,3,?,0,?,1,2
2010-04-01,8,4,2,?,13,2,5,7,23,?,3.78,75,7,pDKpItvbT-7_2wYAHhhJ0g,75,?,38,2,2,147
2009-12-01,1,?,?,?,?,0,1,1,?,?,3.7,67,?,j9gYWHF0OJ75dCd0qaGM4g,3,?,33,?,1,43
2012-07-01,?,?,?,?,?,1,?,?,1,?,4.42,18,?,Beh3jlbByBlEc5CbduUrBw,0,?,4,?,?,3
2012-04-01,?,?,?,?,?,0,?,?,?,?,2.17,9,?,HIoe3Gs8Qoz5rOkxl_iUTA,0,?,4,?,?,6
2010-01-01,1,?,?,?,?,0,?,?,?,?,4.12,8,?,I156eng_Ehn19SoUD-SkHQ,1,?,1,?,?,13
2008-12-01,8,1,3,3,9,5,23,23,20,?,3.32,423,19,YPk47NcyWSkk-541OxyzMQ,89,?,79,4,2,307
2008-11-01,25,5,?,1,1,9,9,9,28,?,4.33,26,49,fvTKL7NAHn0jnZOvUupETA,52,?,18,12,7,71
2010-02-01,?,?,?,?,1,1,?,1,?,?,2.56,32,?,gTw8ngKpdAGmUUjX8yxQ6g,13,?,21,?,?,53
2008-08-01,4,4,?,1,2,10,2,10,10,1,3.74,90,14,MklAmTxDk3fyzDI0GANtmw,39,?,28,2,?,108
2013-06-01,?,?,?,?,?,0,?,?,?,?,3.44,9,?,DamPBdoioVEFgQwUKRa_wg,1,?,0,?,?,4
2007-03-01,2,1,?,?,1,2,?,?,2,?,4.26,27,15,mT2lrJtigDPw5BjLg2mqhA,12,?,4,?,?,22
2011-09-01,8,4,?,1,4,3,3,3,11,?,3.85,111,38,Yq-pv-frxMeQT9zWtdgUEA,267,?,141,?,4,332
2011-02-01,1,?,1,?,5,4,3,7,4,?,3.89,116,19,fqbnQIfD9gzDXWk5HOyPCg,34,?,36,1,3,68
2008-09-01,27,2,?,2,3,2,6,15,28,1,3.86,159,82,U2zN6K22bXa9EgfAmGIEbw,207,?,175,1,5,248
2011-12-01,8,?,1,?,3,4,?,?,1,?,3.42,105,20,qMPi-jsq6HYfyjhtTytsyA,51,?,66,?,1,172
2011-02-01,1,?,?,?,?,1,?,1,?,?,4.11,38,5,QGHqcWMrAQg7d1rwY1Xyuw,12,?,11,?,?,34
2013-10-01,?,?,?,?,?,0,?,?,?,?,4.6,6,1,c8w9BuaPVGGRC106DHH6sA,0,?,0,?,?,3
2012-05-01,?,?,?,?,?,0,?,?,?,?,4.45,11,?,2-py2Ppb8hFBROPlvWLnMg,6,?,1,?,?,8
2011-12-01,?,?,?,?,?,1,1,3,2,?,4.7,48,1,FxYDobC73qxkKn4WYWk92Q,1,?,0,?,?,8
2006-01-01,4,?,?,?,2,3,1,2,5,?,3.94,115,7,mcmU5cchu0eBuOu2X7l4eA,71,?,18,2,2,187
2009-09-01,1,?,?,?,?,0,?,?,?,?,1.23,13,?,YHsXC1pBglfXQNhVN_weFw,5,?,21,?,?,21
2011-07-01,?,?,?,?,?,3,1,1,3,?,3.46,53,4,N84mftTQJQbmfJyRm8-N2g,26,?,34,?,1,67
2010-07-01,1,1,?,?,2,1,2,1,1,?,3.91,32,4,ZNBZzjvG3R5NBwnpKogsng,12,?,14,?,?,51
2009-12-01,?,?,?,?,?,0,?,?,?,?,3.83,6,2,kszQavQ4dPVYzx0lfIlWJQ,5,?,1,?,?,9
2008-12-01,1,1,?,?,?,1,?,?,2,?,4.28,44,1,EgDuI-2UuYuWW3vF6f1vUA,9,?,6,?,?,26
2009-04-01,1,?,?,?,?,0,?,?,?,?,2.57,34,1,j4CO3ju3_YY7aZH4MRZsWQ,4,?,8,?,?,31
2005-11-01,1,?,?,?,?,3,3,2,4,?,3.32,106,2,uTiWpbZ-HJcAo4uUpBw-oQ,75,?,136,?,1,156
2009-08-01,5,?,?,?,1,2,1,2,3,?,4.14,49,2,ZXeGxPe1pQKx1svbCbJe5Q,36,?,31,?,2,76
2012-07-01,?,?,?,?,?,1,?,?,?,?,3.16,19,5,YLcgm9PknLBAuWgo-d7MGw,4,?,13,?,?,21
2012-07-01,?,?,?,?,?,0,?,?,?,?,3.82,17,?,7BRIDz-8NNUzQKir662ujQ,3,?,9,?,?,16
2007-08-01,16,3,1,2,12,23,18,15,11,3,4.38,439,22,SkO4LTtxTp8eVacZ1mjjyw,260,1,369,9,18,523
2009-12-01,1,?,?,?,?,0,?,?,?,?,3.6,10,15,ke0xV3gcdgkoqKeybhQJJA,2,?,0,?,?,38
2013-02-01,?,?,?,?,?,0,?,?,?,?,4,4,?,HKByw2CQL1YHrzyrvv75UQ,0,?,0,?,?,2
2009-04-01,?,?,?,?,?,0,?,?,?,?,1.86,8,?,-VauHoe_blmiBri9W_jMsg,1,?,1,?,?,13
2008-01-01,30,6,5,32,31,16,23,202,249,11,4.11,885,90,egzSRSAf6OGWswbJUp8P6Q,1439,4,969,21,20,1740
2012-07-01,3,2,3,?,7,2,4,3,2,1,4.13,76,2,Jr72OXxFUffebi1LSuW8HQ,36,?,16,?,?,97
2011-06-01,?,?,?,?,?,0,1,1,?,?,3.2,5,2,WN9nXzArHSDYrUv54vdWuQ,2,?,0,?,?,7
2006-02-01,7,2,1,?,5,4,7,3,5,?,3.14,112,5,qB_WxOFVPKlK8DmbhPXGhw,52,?,33,2,?,124
2013-03-01,?,?,?,?,?,0,?,?,?,?,4,9,?,z9BH9OxWOQBqholAAaHLvw,1,?,1,?,?,7
2008-11-01,1,?,?,?,?,0,1,?,?,?,4.36,13,3,g7YJWh5qF75ZdMAOHpY-NQ,8,?,6,?,?,21
2010-01-01,?,1,?,?,?,0,1,?,?,?,3.43,22,?,2A9WEe7EpjvdPfA531Z55g,8,?,5,?,?,15
2012-03-01,?,?,?,?,?,0,?,?,?,?,1.92,13,?,D82nSrwa1fJdpyJPSrRUrg,0,?,1,?,?,6
2010-07-01,?,?,?,?,?,0,?,1,1,?,4.57,7,4,wlcXyi3_jYYohZPHIKrJSg,2,?,2,?,?,4
2011-03-01,?,?,?,?,?,6,?,?,?,?,4.04,51,5,4AMS1SFNSsmMnP7Ox_FDfQ,9,?,9,?,?,61
2009-07-01,2,?,?,?,1,7,3,?,?,?,3.75,243,?,A2IyLF4oQ22eEe_Qx80vLA,45,?,65,?,1,234
2010-07-01,?,?,?,?,?,1,?,?,?,?,3,4,?,PHoAqJysMvJin7wQXxTWsg,0,?,0,?,?,4
2011-05-01,?,?,?,?,?,0,1,?,?,?,3.59,16,?,IE4Rt3gVwwiVXSK7sABYCQ,4,?,9,?,?,15
2011-09-01,?,?,?,?,?,0,?,?,?,?,3.17,13,?,hiJv0kI_EsXx296kTh75Nw,1,?,2,?,?,7
2008-02-01,?,?,?,?,?,2,2,?,2,?,3.44,68,?,PbVkkbAlDO7YNAjeqJGK2w,29,?,20,?,?,48
2011-01-01,?,?,?,?,?,1,?,?,?,?,3.12,33,?,UYLW5wDowEbp2O95fORcQw,21,?,19,1,?,67
2010-08-01,2,?,?,2,?,3,?,2,3,?,3.56,57,25,Wk16pRUxP9c9APaUQaunjw,15,1,29,?,1,71
2010-11-01,?,?,?,?,?,0,?,?,?,?,5,2,?,SlNJiClfQptO60abY8iYqQ,2,?,1,?,?,12
2012-05-01,2,?,2,?,2,1,1,?,2,?,3.9,58,2,5ciioQarOCRhJgQOgXpXPw,11,?,6,?,?,39
2009-08-01,?,?,?,?,?,2,?,?,?,?,3.93,83,16,_tIViAYLfYZEcgBN2CqPMw,31,?,27,?,?,40
2011-05-01,2,?,?,?,?,0,?,?,?,?,3.15,13,3,nU-uqarWYTETHH_bofTYzw,0,?,0,?,1,8
2009-01-01,12,6,4,?,9,6,4,3,12,2,3.46,231,40,HUQR1dBzWroBZ1z0TDmEKQ,122,?,160,?,3,310
2010-10-01,?,?,?,?,1,1,?,3,?,?,3.77,13,1,0y0xBu7-9oket8lNawetdw,7,?,3,?,?,13
2013-02-01,?,?,?,?,?,0,?,?,?,?,4,3,9,MkEMqD2YRYDWJnnAF7IZRg,1,?,1,?,?,4
2010-09-01,?,?,?,?,?,0,?,?,?,?,5,5,?,ken7JQeXvh42TBK623npNQ,0,?,0,?,?,0
2014-01-01,?,?,?,?,?,0,?,?,?,?,3.67,3,?,4_HsrZ9Zq58oTugu9jXIvw,1,?,0,?,?,5
2009-11-01,27,6,3,4,25,21,23,29,44,1,3.71,437,86,wtghJCcD6Mm80uHLJVLvgQ,328,2,357,3,15,722
2011-08-01,5,3,2,?,7,3,15,3,3,1,4.1,211,20,n3owDxbciySivULJqOyK1Q,100,?,79,1,7,301
2009-10-01,?,?,?,?,?,0,2,?,?,?,3.73,14,?,QVnSqWBHldFYO5WdWa3eIw,3,?,3,?,?,14
2011-03-01,?,?,?,?,?,2,1,1,?,?,3.55,29,1,1UKlgLg1l6w3tyEshZja6A,14,?,14,?,?,21
2010-07-01,?,?,?,?,1,1,?,1,1,?,3.89,18,6,EdX7Yz96ZwZjA1WstWkdDg,7,?,9,?,1,13
2009-12-01,?,?,?,?,?,0,?,?,?,?,3.89,18,?,o6t4q0K3A0YjeTPH_Psr0A,1,?,6,?,?,16
2010-08-01,?,3,?,?,1,0,2,2,4,?,4.11,9,1,i6UqNCQwPuhCJM67jUyvhg,1,?,2,?,2,4
2011-04-01,?,?,?,?,?,0,?,?,?,?,4.5,2,?,LCBlxpMgw4Ytpk5tb8MTyQ,0,?,1,?,?,0
2011-04-01,?,1,?,?,?,0,?,?,?,?,3,16,1,T5ZuH487KZOWCdvdfupQYA,2,?,5,?,?,28
