@relation user

@attribute yelping_since string
@attribute compliments.plain numeric
@attribute compliments.more numeric
@attribute elite numeric
@attribute compliments.cute numeric
@attribute compliments.writer numeric
@attribute fans numeric
@attribute compliments.note numeric
@attribute compliments.hot numeric
@attribute compliments.cool numeric
@attribute compliments.profile numeric
@attribute average_stars numeric
@attribute review_count numeric
@attribute friends numeric
@attribute user_id string
@attribute votes.cool numeric
@attribute compliments.list numeric
@attribute votes.funny numeric
@attribute compliments.photos numeric
@attribute compliments.funny numeric
@attribute votes.useful numeric

@data
2010-06-01,?,?,?,?,1,0,?,1,?,?,3.96,25,5,kLJsqZ3nwA3DBRd0tmBR_A,7,?,5,?,?,19
2013-01-01,2,?,1,?,4,0,4,2,5,?,3.21,120,2,8tnlkhMohEPBz2_340_DFQ,17,?,14,?,?,54
2009-07-01,?,?,?,?,?,0,?,?,?,?,4,7,?,4K7YXIl77EOHlTfSUjLCDw,0,?,1,?,?,0
2012-08-01,2,1,2,?,4,2,4,?,6,1,4.11,110,10,YbjG8LgT13jaOAT3NzoT0Q,23,1,31,?,?,85
2013-07-01,?,?,?,?,?,0,?,?,?,?,3.43,7,?,MjJYetKEBz3WdA80Vt-wUQ,0,?,0,?,?,4
2012-05-01,?,?,?,?,?,0,?,?,?,?,3.89,27,?,TMjZKlOpwoctRmZYdVzr8A,0,?,4,?,?,18
2012-04-01,?,?,?,?,?,0,?,?,?,?,4,12,?,L5kqM35IZggaPTpQJqcgwg,0,?,0,?,?,5
2011-08-01,5,1,3,?,5,4,12,9,14,?,4.01,138,22,C16vy9Z3VcNArNZEthU5uw,94,1,51,1,4,202
2007-02-01,16,5,?,11,8,18,10,20,27,?,4.08,1166,32,GFj7sT00BR_-QdgFe6Hydw,343,?,425,2,16,866
2013-07-01,?,3,?,?,4,0,4,4,2,?,3.7,110,1,7OP-I_VSr6L7FlzsqWjdIw,21,?,10,?,2,74
2011-03-01,?,1,?,?,?,0,?,?,?,?,2.6,5,?,mqKZD27fxWYIP5Aedph-AQ,0,?,4,?,?,15
2010-08-01,5,?,3,?,?,1,2,3,4,?,3.59,126,6,MTpsx3Fi8rL1Ke8dH_1_KQ,88,?,71,1,?,154
2013-02-01,?,?,?,?,?,0,?,?,?,?,4,1,?,1_CjHZLHzNaKIFFIAcZFuw,0,?,0,?,?,0
2008-06-01,261,32,7,22,139,39,101,323,395,41,4,641,122,ExK25fOJP0l7yAzGtrUloA,2573,22,2397,18,133,3259
2008-11-01,8,2,2,?,7,1,18,9,2,?,3.41,70,31,AEIKxjduqqu545E3T2lHog,42,?,28,1,1,136
2009-09-01,17,3,?,?,4,3,6,5,2,1,4.37,68,22,4o9WPIHKZigkAD9r0BzNQg,38,?,58,2,3,119
2007-03-01,?,?,?,?,?,2,?,?,1,?,4.19,36,?,BNjSk71z-sMIq2v6mOk_6A,9,?,7,?,?,38
2008-06-01,53,13,2,9,21,17,40,69,45,?,3.4,225,27,D72YMW4JGX3NkSNZAW7BeA,806,2,1472,6,65,1037
2011-01-01,?,?,?,2,2,0,1,1,1,?,3.33,9,2,ndLPodowKGeZHoBngcVrFQ,2,?,1,1,?,5
2006-03-01,20,5,4,10,26,37,15,32,50,1,4.33,217,47,Ot-QjYpIdVsluuxcqidjkA,355,2,188,6,19,479
2012-04-01,?,?,?,?,?,0,?,?,?,?,4.5,2,?,MLj-W8FRQzAW_v4x3v5MUg,0,?,0,?,?,2
2012-09-01,?,?,?,?,?,0,?,?,?,?,2.95,20,2,011Ny5tOdSs_ZI_EzILaRA,4,?,5,?,?,12
2010-03-01,3,2,3,?,9,2,4,5,4,?,3.49,51,3,SUiDl5RRnIYyOM4a9Z62vA,27,?,9,?,?,85
2012-08-01,2,2,2,?,7,0,7,5,6,?,3.92,92,5,SStmfgYSwfT4sjpqvdmIYw,57,?,39,?,1,91
2013-01-01,?,?,?,?,?,0,?,?,?,?,4.14,8,?,NhCE1r5RPWN3Q0GveOx6kw,1,?,1,?,?,2
2009-05-01,?,?,?,?,?,0,1,?,?,?,3.18,27,1,awmiM7bsZZLv_WgiTXgRbw,1,?,8,?,?,51
2009-04-01,137,5,3,3,96,25,66,38,62,2,3.48,756,108,oFhtzLhXS1iENWoBMdWk4w,915,5,627,10,37,2374
2013-08-01,?,?,?,?,?,0,1,?,?,?,2.71,7,?,E7To2SbAowepfGEd9ixXew,2,?,3,?,?,9
2011-11-01,1,1,2,?,2,5,1,4,?,1,3.9,167,3,uHTewfAzgsMxlETiqPv7cA,59,?,41,?,?,139
2010-01-01,1,?,?,?,2,3,1,1,1,?,3.99,75,13,kj18hvJRPLepZPNL7ySKpg,43,1,46,?,1,159
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,zvJCcrpm2yOZrxKffwGQLA,1191,3,1892,50,168,2152
2011-04-01,?,?,?,?,?,0,?,?,?,?,3.15,15,?,lOu9PPbRz04z-LRfw2Ptpg,1,?,1,?,?,10
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,p4ySEi8PEli0auZGBsy6gA,24,?,14,1,?,67
2009-08-01,?,?,?,?,?,0,?,?,?,?,4.25,11,?,QnhQ8G51XbUpVEyWY2Km-A,4,?,0,?,?,18
2013-06-01,?,?,?,?,1,0,?,?,?,?,4.2,25,2,USbxNPSJfLIKAdt10kZs3Q,2,?,0,?,?,9
2010-01-01,?,?,2,?,1,5,?,4,2,?,3.94,120,7,6SzVnxe4jK2V4pfrdpVNbQ,42,?,41,?,?,70
2012-08-01,?,?,?,?,?,0,?,?,?,?,3.55,20,?,dOxlPK7NpuFLh70-l8j45w,6,?,5,?,?,31
2011-05-01,?,1,2,?,4,1,2,4,4,?,3.67,47,2,5BajLT3XwGW4OrIGSQJT2g,25,?,9,?,2,68
2011-12-01,?,?,?,?,?,0,?,?,?,?,4.68,19,2,Jv6lq527bHVW1EbrqzZXag,2,?,2,?,?,6
2008-11-01,?,?,?,?,?,0,?,?,?,?,3,5,?,dplaWX2Ud7lCGDfcScy9BA,0,?,1,?,?,7
2010-02-01,3,1,3,?,3,8,?,5,6,?,3.68,183,7,-o4h6R65vlJaTBrfxOEYCA,80,1,76,?,1,211
2010-04-01,?,?,?,?,?,0,?,?,?,?,4.7,10,?,ZgYkdTw225UjgCH2IjE5Kg,2,?,0,?,?,4
2009-12-01,1,?,1,?,4,3,2,4,7,?,3.61,114,2,_CuNRCKL9tRBxJc-p1-BYw,36,?,15,?,?,98
2008-03-01,18,5,3,?,15,12,4,10,22,1,5,523,34,nJ_6gzvBj0mF943eWZ0cSw,217,1,184,5,5,378
2006-04-01,18,1,5,?,6,12,11,6,21,?,4.23,183,31,DxskpNqrzI8y4dkb0DBZsg,120,?,58,1,3,311
2013-01-01,?,?,?,?,?,0,?,?,?,?,3.67,3,1,CBdyPzaDiPNkXvOocxl9Jw,0,?,1,?,?,2
2011-10-01,?,?,?,?,?,0,?,?,?,?,1,2,?,GB4J5OmTOzYuXPYQfGbSsA,0,?,0,?,?,3
2006-11-01,13,4,7,?,7,5,11,9,16,2,3.53,561,10,pXTM0MEmK24EO1NQK8zKMw,213,?,204,?,9,618
2012-12-01,?,?,?,?,?,0,?,?,?,?,4.4,7,?,o5R28MR1V8cEJQFrmdkGRA,0,?,1,?,?,7
2012-01-01,?,?,?,?,?,0,?,?,?,?,2.77,12,1,5oiKV8sHdB5dEX88OX67YA,0,?,0,?,?,13
2009-02-01,?,?,?,?,?,0,?,?,?,?,3.18,10,1,5LjvPOiixP8e_nZEfiBtVA,3,?,3,?,?,17
2008-07-01,?,?,?,?,?,1,?,?,?,?,4.5,8,1,zvNimI98mrmhgNOOrzOiGg,3,?,4,?,?,5
2014-07-01,?,?,?,?,?,0,?,?,?,?,1,1,?,oiwJI-LjcTR57e86c6aD7w,0,?,1,?,?,1
2014-01-01,?,?,?,?,?,0,?,?,?,?,5,1,?,dvw82REKilpMSkuVKByl8w,0,?,0,?,?,0
2010-08-01,?,?,?,?,?,0,?,?,?,?,3,2,?,AqTwwvkgk_qvfZ2k4ET4pA,1,?,0,?,?,6
2010-09-01,?,2,?,?,?,1,1,?,?,?,3.67,70,9,AXz26iQxhQQF7FFCkDNJ6w,10,?,25,?,?,54
2011-06-01,?,?,?,?,?,0,?,?,?,?,1.83,6,?,JLYvk2m1QFy5ww22VgSm6A,1,?,4,?,?,6
2014-07-01,?,?,?,?,?,0,?,?,?,?,3,1,?,PNe957z3s0KMtVxRn8GHGA,0,?,0,?,?,0
2013-03-01,?,?,?,?,?,0,?,?,?,?,2,2,?,d-HBNkZ5AJLK-R5_W6fJOQ,0,?,0,?,?,4
2009-09-01,?,?,?,?,1,0,?,?,?,?,3.74,27,?,j9Qxg1YKx9uJXoSYTMgDAg,4,?,5,?,?,22
2011-08-01,16,3,2,?,8,6,14,6,11,?,3.38,152,29,8hyGisVTCpPs80DCfm32VA,137,?,85,1,7,372
2006-04-01,4,1,1,1,?,0,2,1,4,?,3.85,67,5,jgDdaSrlmpCnG3fY__qfUg,10,?,12,?,?,42
2007-07-01,1,?,3,?,?,1,1,?,1,?,4.32,119,6,vBG8yRp-mpIIH03YWKJ6Cg,31,?,12,?,?,109
2008-04-01,?,?,?,?,?,0,?,?,?,?,3.43,21,?,L8Uyq-739_ot3pjiyj7O1Q,4,?,1,?,?,7
2010-02-01,2,?,?,?,2,2,1,?,2,?,3.59,114,12,uhsQFs68oZHrKVMPinwfrQ,47,?,64,?,3,214
2011-11-01,6,?,?,?,?,3,?,?,?,?,5,2,6,qaHsKOpOE569j8v_h1vN9A,0,?,0,?,?,0
2010-01-01,?,?,?,?,?,0,1,?,?,?,3.9,30,?,341nu0gdLI5cJ-iORl914g,3,?,0,?,?,6
2008-01-01,?,?,?,1,1,1,2,1,3,?,3.38,103,6,xFO43N0CS65lrtfp0hE6Sw,21,?,67,?,2,97
2007-06-01,1,?,?,?,1,1,?,?,1,?,4.05,39,?,sgPGtlcOEZqLBg9auxkdpg,8,?,5,1,?,24
2011-03-01,6,3,2,?,8,1,4,8,10,1,3.79,80,24,IU9ArEUIijrMqNEgVKZDuw,48,?,13,?,1,126
2012-07-01,?,?,?,?,1,1,?,?,?,?,3,12,?,x-9K6ps5kU8DGNlkTjhP1g,1,?,2,?,?,10
2011-11-01,?,?,?,?,?,0,?,?,?,?,3.25,4,1,IYe6533zrbfcBIEynub5vg,0,?,0,?,?,1
2010-08-01,?,2,?,?,2,5,1,?,2,?,3.61,126,1,5yLRVxHgnCQ5taPJ4cl0-A,29,?,20,1,1,59
2005-08-01,1,?,?,1,?,1,?,?,?,?,4.03,77,9,m3X7ASscTaIDPnB3h9H71Q,26,?,21,1,?,58
2014-07-01,?,?,?,?,?,0,?,?,?,?,4.5,2,?,LHno-LlSTgzv6DHAq-3r-g,0,?,0,?,?,0
2011-06-01,?,?,?,?,?,0,1,?,?,?,3,6,1,qcuo87tjpGpoNPsLxANibQ,7,?,3,?,?,9
2013-06-01,?,?,?,?,?,0,?,?,?,?,3.4,5,1,LA_oXZdiMqZqjxNp7gZweA,1,?,0,?,?,1
2010-05-01,1,?,?,?,1,0,1,?,?,?,3.43,56,1,y9g8fR-_rSaP0IWwA3NgCg,16,?,7,?,?,41
2008-02-01,17,3,2,?,3,5,8,12,13,?,4.36,103,5,j2Tu7_pzuCNVRN9kGGpZ5A,129,?,80,?,4,225
2006-04-01,?,?,?,?,?,0,?,?,?,?,3.9,10,2,hTYXeRD6IZoSb2aYoeEOIg,4,?,3,?,?,11
2012-10-01,?,?,?,?,?,0,?,?,?,?,4.8,5,?,HKFK6P35KX0VF67NtU0rwg,0,?,0,?,?,1
2010-07-01,3,?,?,2,2,1,2,1,2,1,3.21,69,2,kdL6ldI-ZqHapKrMw2CEFw,49,?,41,?,1,189
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,-hwN2juKYn-KTxa2WBYLnw,90,?,136,?,3,450
2010-07-01,6,?,?,?,?,1,?,?,2,?,3.74,369,7,0-Ah9tvcmZruTYLdatVnYA,30,?,21,?,?,113
2010-04-01,?,?,?,?,?,0,?,?,?,?,2.5,2,1,b-vkMUWXGUie3S4Ts_n_Jw,0,?,0,?,?,1
2014-03-01,?,?,?,?,?,0,?,?,?,?,4,18,?,tVSrhMRsYvbocEbEIGf_0g,3,?,0,?,?,5
2011-10-01,?,?,?,?,?,0,?,?,?,?,2,4,?,QIC6eYpIE1jyJlxYwXcb7Q,0,?,1,?,?,4
2010-12-01,?,?,?,?,?,1,1,?,?,?,3.14,8,1,wslF-wJ9E2WtzU0p8mY7vg,3,?,4,?,?,10
2012-05-01,?,?,?,?,?,0,?,?,?,?,5,1,?,lpBIaIPXbKqJqBt3p6AQ3w,0,?,0,?,?,0
2006-10-01,170,10,4,17,13,17,24,77,127,5,3.82,444,66,PFtbOIt89VdJB6OLLNaEGw,967,2,432,3,20,1233
2010-03-01,?,?,?,?,?,0,?,1,?,?,4.27,11,?,WltcczjarMJrAxnmDCOQpQ,4,?,2,?,?,7
2012-08-01,?,?,?,?,1,0,?,?,?,?,3.43,7,1,xwxPlE8loNB-s2cBe3G42w,0,?,0,?,?,1
2013-12-01,?,?,?,?,?,0,?,?,?,?,5,2,?,UrqV59uzObu_BaNS9CzdDQ,0,?,0,?,?,0
2011-02-01,?,1,?,?,?,1,?,?,?,?,4.06,44,8,q2_xNGF6nhsOoD2NpOa5dg,1,?,7,?,?,15
2011-01-01,32,3,2,?,5,7,7,6,17,1,3.71,257,380,5bpt8Z4hxZQS5ZIxymxywg,88,?,82,1,12,193
2006-01-01,2,1,?,1,3,7,2,?,6,?,4.05,88,22,sdk6OOrj9nZ8z6Ob0jcpDw,30,?,25,1,?,85
2011-06-01,?,?,?,?,?,0,?,?,?,?,4,3,?,IXANAoF_6OOFdDwjpGZpQg,1,?,1,?,?,1
2007-01-01,1,?,?,?,1,0,2,?,1,?,3.69,66,1,5W_Dv1E2loDsoXFpi-pqcQ,23,?,12,?,?,86
2011-09-01,?,?,?,?,?,1,?,?,?,?,2.44,18,?,Hbq7RBmUFmg-zNSKRkMOnA,0,?,6,?,?,13
2011-11-01,?,?,?,?,?,1,?,?,?,?,4,2,2,cnYrqqeLhqY04kqsopBGng,0,?,0,?,?,0
2009-03-01,?,?,1,?,?,2,1,?,2,?,3.64,130,?,R-zHsk0wMtWdcswN_ntqzA,29,?,22,?,?,106
2010-01-01,?,?,?,?,?,1,1,1,?,?,3.88,82,2,mraE_nGFafgSb_bRaugKKg,20,?,10,?,?,105
2009-12-01,?,?,?,?,?,0,?,?,?,?,3.27,38,?,v_7KW52Z8r_su8v4uV98MA,10,?,29,?,?,75
2012-08-01,?,?,?,?,?,0,?,?,?,?,4.3,20,8,PNQEAytfKHsDTpYCgyUpAw,2,?,0,?,?,9
2012-08-01,1,?,?,?,1,0,?,?,?,?,3.8,5,1,-XnKJ4tIT8r9R5n2DHPPWQ,0,?,1,?,?,0
2009-02-01,27,7,4,8,11,14,9,28,26,3,3.67,419,29,C6jV8yFHlfZLWvsysaQ0VA,210,1,187,1,10,388
2010-07-01,1,?,?,?,?,0,?,?,?,?,3.64,11,?,QgldqPs9HmN8LjhgPhTOBg,3,?,4,?,?,13
2013-05-01,1,?,?,?,1,0,?,?,?,?,4.35,26,1,ZoR4g3RG30p9uGQwY0acxA,3,?,1,?,?,9
2013-10-01,?,?,?,?,?,0,?,?,?,?,2,1,?,rBCLHSpxm8sHYQ6k6bJMDw,0,?,1,?,?,1
2010-05-01,1,1,?,?,1,1,?,?,?,?,3.03,33,3,CiTRTIK3ycZ13gyCaZK1VQ,14,?,15,?,1,94
2012-11-01,?,?,?,?,?,1,2,?,?,?,4.17,22,2,_1ITWzhyB7XAHh9FJNC9QA,2,?,3,?,?,13
2013-12-01,?,?,?,?,?,0,?,?,?,?,1,1,1,o10BJspwsbXwp-sJVrHYOg,0,?,2,?,?,2
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,_xf2ECTRftPV4bzK4mGYEg,45,?,58,?,5,260
2010-06-01,4,?,?,?,1,1,2,2,?,?,3.24,41,5,to4yos7TkaDe45-keAg74A,16,?,6,?,?,62
2005-10-01,198,47,2,66,85,130,172,204,262,12,3.81,1222,120,Bvh3IHeMzSPnJAe5QlBsSw,3376,20,4774,70,375,3679
2011-06-01,?,?,?,?,?,0,1,1,2,?,3.57,60,2,dbP3Tqb-plLlHpcLrIqkkA,16,?,10,?,1,34
2012-07-01,?,?,?,?,?,0,?,?,?,?,4,3,?,ECOZNokNazcdgocyCRJw6g,0,?,0,?,?,0
2012-07-01,98,3,1,1,32,24,26,19,35,?,4.09,124,159,0XHdtG4dvL1A4rJi7TF77A,269,2,189,5,21,394
2012-03-01,2,?,?,?,2,1,?,1,1,?,4.17,23,19,whQv-CPMQC5Ia7p7-c-h9w,12,?,4,?,?,35
2012-08-01,?,?,?,?,?,0,?,?,?,?,5,2,2,o0Y7lhqjtGHt9PofgDbXpg,0,?,0,?,?,4
2012-09-01,1,?,?,?,1,0,1,1,?,?,4.28,18,4,w9ZhU1UGLPtZ8X2vH3hr5A,8,?,4,?,2,21
2009-12-01,?,?,?,?,1,4,?,?,?,?,4.03,116,3,Nh9Nh26tHHwmFigMOO-CUw,24,?,22,?,?,130
2007-06-01,1,1,?,?,?,0,?,?,1,?,3.88,59,?,LB4ARClL3KZ-AXLmFmJfqA,14,?,12,?,?,62
2007-07-01,?,?,?,?,?,0,?,?,?,?,4.43,7,?,vUiLO-EfTnPzfDuhJMF_rA,2,?,0,?,?,10
2011-10-01,?,?,?,?,?,0,?,?,?,?,2.36,20,?,TktD5hmcb_A2KaTNTKBvbQ,2,?,7,?,?,22
2009-02-01,?,?,?,?,?,0,1,?,?,?,4.93,13,?,V_7r3XVzPtXJyOSN34xx4w,0,?,3,?,?,10
2010-11-01,?,?,?,?,1,1,?,?,?,?,4.75,5,6,lhp2UhUr93R24dkaMySm_g,1,?,0,?,?,4
2009-11-01,?,?,?,?,?,0,?,?,?,?,3.84,20,?,8lvmjewvLCwnbfwNoE-Xyg,1,?,5,?,?,11
2008-07-01,?,?,?,?,?,0,?,?,1,?,4.43,7,1,5kZO7eCDuB_C9HRHciu-HQ,4,?,2,?,?,4
2012-07-01,1,?,?,?,?,0,?,?,2,?,3.83,23,?,X85VAU1_bvJFXef1OTM8Pg,5,?,8,?,?,42
2008-10-01,?,?,?,?,?,0,?,?,?,?,4.08,12,1,yUkWGeu4B6OGE-7GNlYrjA,6,?,0,?,?,9
2013-04-01,?,?,?,?,?,0,?,?,?,?,1,1,?,52jUkzxr2Eq6Agdsx9W-VQ,0,?,0,?,?,5
2010-05-01,10,?,2,?,3,2,1,6,10,?,4.1,108,7,hyAMhpe0hSdZIu88byeCLw,48,?,37,1,?,127
2010-07-01,?,?,?,?,?,0,1,?,?,?,3.6,12,?,XS2FH-Hmi_Q7oioQS6bcKQ,3,?,0,?,?,11
2011-02-01,?,?,?,?,?,1,?,?,?,?,4.58,12,?,iNJNLfjAjhwHTuJEcJ2d5Q,1,?,0,?,?,6
2012-02-01,?,?,?,?,1,1,?,?,?,?,3.44,17,?,mur7-hRX-PTZy64QscTw5w,0,?,2,?,?,6
2007-02-01,353,39,5,24,151,61,175,448,404,32,3.65,1019,155,qWLezzHxOXN-GQdInixZzw,4969,58,5059,28,251,6571
2010-05-01,?,1,?,?,?,0,?,?,?,?,3.6,6,?,_uOV5hatyzfQKMz1JHGntQ,6,?,0,?,?,4
2010-01-01,?,?,?,?,?,0,?,?,?,?,1,2,?,QaWSOjr3vcf_enudtDJbLw,0,?,1,?,?,3
2011-01-01,?,?,?,?,?,0,?,?,?,?,2.75,8,?,k42CUkU9dxyCRDlcOfsVTw,0,?,0,?,?,9
2013-12-01,?,?,?,?,?,0,?,?,?,?,3.75,4,2,cs0_RROHRGvawQXTM8p08Q,4,?,1,?,?,5
2011-10-01,28,1,1,?,13,9,9,9,16,2,4.13,117,14,bIXI5KABBzU1Nt_RaB6Nug,108,3,99,?,10,222
2011-03-01,?,2,?,?,1,0,2,2,1,?,3.59,32,3,kYGPt0kFvkc1ItH3G_dT4w,45,?,37,?,?,118
2011-10-01,6,?,3,?,5,3,4,3,10,?,3.98,217,7,cBBarVpwP94MsS63W4KKZg,50,2,27,?,?,195
2013-04-01,1,?,?,?,?,0,?,?,?,?,4.61,32,4,DTX9svy1v-Jw9013pnYuwQ,4,?,8,?,?,4
2014-03-01,?,?,?,?,?,0,?,?,?,?,3.5,9,?,wM2zbgcfQgwdqTkCyW-jaQ,1,?,0,?,?,2
2012-07-01,?,?,?,?,?,0,?,?,?,?,1,1,1,THUBxi4Bw5ZRL162EqRxLg,0,?,2,?,?,3
2011-04-01,?,?,?,?,?,0,?,?,?,?,3.44,32,1,21ns83SSpXwojmk4IGo2dw,9,?,7,?,?,42
2010-12-01,1,?,?,?,1,1,?,1,1,?,3.72,52,4,POy1SseBEePs89cz5L2L9g,16,?,17,?,?,58
2007-10-01,?,?,?,?,1,2,2,1,?,?,3.63,58,1,UJBLaPAI7mL60OCZnld5TA,20,?,23,?,1,56
2010-03-01,?,?,?,?,?,0,?,?,?,?,3.62,16,?,S_jsDw9WSy08lVBhXnux9w,8,?,17,?,?,34
2010-08-01,?,?,?,?,?,0,?,?,?,?,4.67,4,?,R9W6whtG5GagjzJ4yrRvqQ,1,?,0,?,?,1
2009-04-01,2,?,?,?,?,0,?,?,?,1,3.78,55,7,MnXcXwr0keJpkIiwuPsOKg,16,?,20,?,?,56
2009-04-01,?,?,?,?,?,0,?,?,?,?,3.67,6,?,xaDLdDtp3h4Q_3vXBNBhDg,1,?,4,?,?,0
2009-09-01,4,1,2,?,2,3,15,3,7,?,3.19,166,11,LkmcnJNBfnvaZk6MoE_k5w,126,?,115,2,3,331
2011-05-01,?,?,?,?,?,0,?,?,?,?,4.75,3,?,yiWeQMJ2zT39FWFxx4BdhQ,0,?,0,?,?,0
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,EEYwj6_t1OT5WQGypqEPNg,93,?,33,?,?,143
2012-07-01,?,?,2,?,9,2,6,8,3,?,4.16,79,4,sOZK11vtg6BowI6ulQu1Ag,49,?,19,1,2,140
2007-05-01,46,5,2,1,19,16,20,33,32,2,3.76,411,30,KT1F97KjezOZlIboOq7Krw,848,?,1511,?,23,1102
2010-11-01,14,3,2,1,4,5,14,13,11,2,3.62,892,11,0QH_h9h7tWUN90jrJhw1fg,108,?,95,?,1,379
2010-03-01,?,?,?,?,?,0,2,?,?,?,4.3,12,?,ASga8Z46hTZgydJqjyKHvA,1,?,2,?,?,9
2012-07-01,?,?,?,?,?,1,?,?,?,?,2.71,8,?,GfceHEXxy7ifcGCSOk6sjA,1,?,2,?,?,13
2013-04-01,?,?,?,?,?,0,?,?,?,?,1,1,?,spPw301AwzOqN0nTGXqsKg,0,?,0,?,?,0
2011-04-01,?,?,?,?,1,0,?,?,?,?,4.3,33,?,T23cnNIrwpfRRjD8B8JXSw,4,?,2,?,?,23
2010-07-01,?,?,?,?,?,0,?,?,?,?,3.14,7,?,YLtDeDZjV6oOTyxy1lRbdQ,1,?,1,?,?,2
2011-05-01,?,?,?,?,?,0,?,?,?,?,2.44,9,?,lWvnozTHpZ-tfU49Fqz-OA,0,?,2,?,?,26
2012-01-01,?,?,?,?,2,0,1,?,?,?,3.3,42,?,hC0h5SpuCDEKTYVESKKjRw,6,?,10,?,1,38
2014-07-01,?,?,?,?,?,0,?,?,?,?,1,1,?,fY8lcd8E7x_iQmgMf6yLLA,0,?,0,?,?,0
2009-04-01,?,?,?,?,?,0,?,?,?,?,3,2,?,Z8XHYQGUAepQ1vM0nqD--w,0,?,0,?,?,0
2013-09-01,?,?,?,?,?,0,?,?,?,?,4.21,30,1,-SsOMDS_QweHR588jfosuw,9,?,0,?,?,23
2010-08-01,?,?,?,?,?,1,1,?,1,?,3.13,82,6,CfHKRE1PJL2snv1ICGhgeA,7,?,16,?,?,32
2010-12-01,?,?,?,?,?,0,?,?,?,?,4.2,6,?,rKQamBVdVY2SXTDDKImOAw,1,?,0,?,?,8
2012-12-01,?,?,?,?,1,0,1,?,?,?,4.5,16,?,kfbs-uNuaLDVxhb0J7vUSQ,2,?,1,?,?,6
2011-01-01,2,?,2,?,?,1,1,1,6,?,3.9,131,7,MDiCwtVo-Aq9cD5bAKd8Lw,22,?,12,?,?,78
2007-04-01,3,?,?,?,2,5,1,?,5,?,3.5,108,9,t9l2POeWgS-SLEHmyZrs6w,51,?,57,?,?,104
2012-08-01,?,?,?,?,?,0,?,?,?,?,3,1,?,wC8r-m6KHifL6R2i8ok8yg,0,?,0,?,?,2
2009-02-01,?,?,?,?,1,0,?,?,?,?,3.46,13,?,4u785FxU5RUe0Bl0BBSpjw,0,?,0,?,?,12
2011-03-01,?,?,?,?,1,0,?,?,?,?,4.35,19,?,ibeYRWmFst05FZfo5vo_aQ,2,?,0,?,?,9
2011-02-01,?,?,?,?,?,1,?,?,?,?,5,6,7,I7dYsjvl3b66gL4KhOjVIw,0,?,2,?,?,2
2010-11-01,?,?,1,?,3,1,2,2,1,?,3.79,93,6,9TDqZLPsOgWERXii_etbcw,23,?,4,?,?,86
2009-08-01,?,1,?,?,2,1,?,2,?,?,4.27,14,2,bL4YJhpYOQDSd-UibtILdw,14,?,4,?,?,27
2011-09-01,?,?,?,?,?,0,?,?,?,?,4,2,?,dH6503VACM6OKxsz4weYvg,1,?,0,?,?,1
2009-08-01,?,?,?,?,?,0,?,?,?,?,3,3,4,rvJRVtfLLfXUDbFDqZ203A,0,?,0,?,?,2
2007-12-01,3,2,?,?,?,5,2,1,4,?,3.91,178,3,SaA0kpMsNDfN_kI1HVK-Xg,171,3,142,?,2,334
2008-06-01,?,?,?,?,?,1,?,?,?,?,3.43,8,2,tKIXfXt4C1jxz8eB0akdKQ,0,?,1,?,?,6
2010-02-01,?,?,?,?,?,0,?,?,?,?,3.91,13,1,xa6H1v-ON6OXIapycqBXMg,2,?,5,?,?,20
2013-04-01,?,?,?,?,?,0,?,?,?,?,3.84,64,?,U0EwhTMkyoJ9vbvwlZcA5Q,5,?,5,?,?,12
2010-10-01,10,1,?,3,4,4,13,14,19,?,3.3,444,7,I8EPMoFv-EIUxhpPrSE9Cw,86,?,99,5,3,273
2012-08-01,?,?,?,?,?,0,?,?,?,?,2.38,14,?,N_oCGVfcOxR3PbgQiyOCvw,0,?,0,?,?,11
2008-09-01,7,3,1,3,3,5,5,11,19,?,3.94,184,1,q5iAT3rQAiF1OsMmLKgQQA,197,?,106,?,9,326
2011-03-01,?,?,?,?,?,0,?,?,?,?,4.15,34,?,JB1fqHrj-tBcA0al31tgZg,1,?,1,?,?,16
2008-11-01,33,5,5,3,18,6,9,30,32,4,4.01,228,26,l1yjKN_fuwtD8vrvyt4R0Q,389,3,324,2,4,568
2010-03-01,?,?,?,?,?,0,?,?,?,?,3.44,16,?,GxKnzeyCMPflSIXzN7ey3A,4,?,11,?,?,20
2012-04-01,?,?,?,?,?,0,?,?,?,?,5,1,?,rWEDVOMa0X4Qhw4wropxig,0,?,0,?,?,0
2011-03-01,?,?,?,?,?,0,?,?,?,?,3.86,8,?,nCBG9RWBIxYY2yKaxC1ZQg,0,?,0,?,?,4
2010-10-01,?,?,?,?,?,0,?,?,?,?,3.67,3,?,hyYmXJVjFijkc7doxTYMQw,1,?,0,?,?,7
2014-06-01,?,?,?,?,?,0,?,?,?,?,5,2,?,pjBDjdER4XWakqXTdqya9g,0,?,0,?,?,0
2012-09-01,?,?,?,?,?,0,?,?,?,?,2.91,44,?,ObGWRIaJS1tLF-YZ4i5I4g,6,?,6,?,?,33
2010-01-01,1,?,?,?,?,3,3,2,3,?,3.91,95,5,rO3EJK-Bka_eRF9_oJ1nZA,14,?,7,?,2,42
