@relation userReviews

@attribute user.yelping_since string
@attribute user.compliments.plain numeric
@attribute user.compliments.more numeric
@attribute user.elite numeric
@attribute user.compliments.cute numeric
@attribute user.compliments.writer numeric
@attribute user.fans numeric
@attribute user.compliments.note numeric
@attribute user.compliments.hot numeric
@attribute user.compliments.cool numeric
@attribute user.compliments.profile numeric
@attribute user.average_stars numeric
@attribute user.review_count numeric
@attribute user.friends numeric
@attribute user.votes.cool numeric
@attribute user.compliments.list numeric
@attribute user.votes.funny numeric
@attribute user.compliments.photos numeric
@attribute user.compliments.funny numeric
@attribute user.votes.useful numeric
@attribute review.business_id string
@attribute review.date string
@attribute review.review_id string
@attribute review.stars numeric
@attribute review.user_id string
@attribute review.votes.cool numeric
@attribute review.votes.funny numeric
@attribute review.votes.useful numeric

@data
2010-10-01,3,1,2,?,3,2,5,1,2,?,3.9,65,1,16,?,4,?,1,59,RHZcJuvnYxiLOkoiE1aTcQ,2014-02-26,EWwruRH0xUz6Y-FwB8gWBg,4,reI1yQImDR-1a55zVZZPHQ,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,FFox_Hm1gZGvlRxlQsxaLw,2005-11-07,UYSgLKc0gPJXaIzCOgIAGA,4,8ITVDdfK07owxCA1x878Vw,1,0,2
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,FFox_Hm1gZGvlRxlQsxaLw,2013-01-02,LiuNjYiILP1Zz04wuLySmg,3,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,vw11jqwr8H-b0uNFNJfUxQ,2005-04-27,l8T7Xsobadnm1Cp1MxBaSg,4,8ITVDdfK07owxCA1x878Vw,0,0,0
2008-05-01,12,3,?,?,3,3,2,1,5,?,3.6,132,8,138,?,123,?,2,297,vw11jqwr8H-b0uNFNJfUxQ,2008-09-10,rtI4DzxwSRKIWCJ2GNvgBg,4,uSlKnryLlnD3mvmG6DIyCg,0,0,2
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,vw11jqwr8H-b0uNFNJfUxQ,2009-02-22,3ArYk5lCAKpCOYIU8jvUwA,2,aYhKsAUQaaRGgdgcZC5XAw,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,gTsg3Nj8pKvsmVz3dbLfiA,2005-03-25,Z1h1y_gB0m4A9Lt7QCnxkw,3,8ITVDdfK07owxCA1x878Vw,0,0,0
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,gTsg3Nj8pKvsmVz3dbLfiA,2007-12-21,LrmfEv9T6ogRJZIDg7AINg,2,aYhKsAUQaaRGgdgcZC5XAw,0,2,2
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,gTsg3Nj8pKvsmVz3dbLfiA,2014-03-20,pkAd5wV7kTU7HpYMs3KLEA,3,OtpHvQFGbZ4sONaQAXankg,1,0,1
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,hO91yFmQKGV5l0OHUyRmeg,2005-10-24,uzOpyigffjcF-T93V9QLEA,4,8ITVDdfK07owxCA1x878Vw,0,0,1
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,hO91yFmQKGV5l0OHUyRmeg,2008-03-28,GxTcjT9W6to_GwKVSTnWRQ,4,aYhKsAUQaaRGgdgcZC5XAw,2,0,2
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,N08cWNaWWYIncaiYjCJJKQ,2005-12-08,Q_d8Fvbhj6BbVF6TIiOhbA,3,8ITVDdfK07owxCA1x878Vw,0,0,0
2008-07-01,1,2,1,2,7,3,5,8,3,?,3.64,41,8,35,?,15,?,1,120,N08cWNaWWYIncaiYjCJJKQ,2013-09-09,T2TaBS3eBpt2F04TqOoaxQ,2,13XTZwRHFLGjAdpN3YCm5Q,0,1,1
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,TWtdZw-QCgG71af01hAU4w,2005-03-14,S9JS3PIFWFN_vtbN_vngzw,3,8ITVDdfK07owxCA1x878Vw,0,0,0
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,TWtdZw-QCgG71af01hAU4w,2006-12-10,l1RsAGVWKbOhlM7ZLO6awA,4,aYhKsAUQaaRGgdgcZC5XAw,0,0,1
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,TWtdZw-QCgG71af01hAU4w,2008-11-14,rqLNpm6AeAxkC-50qluODA,2,ZYaumz29bl9qHpu-KVtMGA,2,5,4
2008-05-01,12,3,?,?,3,3,2,1,5,?,3.6,132,8,138,?,123,?,2,297,TWtdZw-QCgG71af01hAU4w,2009-01-02,17TZddmCLyBDT7fu6RhpJg,3,uSlKnryLlnD3mvmG6DIyCg,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,TWtdZw-QCgG71af01hAU4w,2013-03-20,pj1LRxf78nOIpuvRgSadaw,2,RvweNJFVkR3ttkWsIBy7nQ,0,0,1
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,TWtdZw-QCgG71af01hAU4w,2014-02-15,e8T4cVjN4-BkGl9LDGnccA,5,OtpHvQFGbZ4sONaQAXankg,2,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,EbhnT9RcTyyGNBp1s2NQZQ,2005-03-25,WkMrIOHH8S8TJsW7PyUgCw,4,8ITVDdfK07owxCA1x878Vw,0,0,0
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,EbhnT9RcTyyGNBp1s2NQZQ,2009-05-13,O0qhfm9-dkqIDwjfzqfkYw,4,_xf2ECTRftPV4bzK4mGYEg,0,0,0
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,EbhnT9RcTyyGNBp1s2NQZQ,2012-01-09,khdNsH5gcoASUuVYOkSueA,3,MPKMK36Xp0GuaWaXlUwZ8Q,1,0,2
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,NITVSI02lVfCujdwKw-w4Q,2005-04-04,CPWOKx-zVsXCEEjtms6JzA,4,8ITVDdfK07owxCA1x878Vw,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,N8Q2s-Snz2vL79zB3rEEug,2005-04-14,SclGR7L29egjKQxQ4v8gfw,4,8ITVDdfK07owxCA1x878Vw,0,0,1
2007-08-01,?,?,?,?,?,1,?,?,?,?,2.95,110,?,16,?,136,?,?,120,N8Q2s-Snz2vL79zB3rEEug,2007-08-20,Tg-4VrIdiQ5bXR81ipf9HQ,1,bDk2XvjJlK8fsiL6C1HpEg,0,11,2
2007-07-01,?,?,?,?,?,0,?,?,?,?,3.88,8,?,3,?,8,?,?,8,N8Q2s-Snz2vL79zB3rEEug,2009-03-03,M-Ftdir_kFm0ILkflpKA0g,5,PZZoUCBoxdKGtiY9x-hnKw,0,0,0
2008-05-01,12,3,?,?,3,3,2,1,5,?,3.6,132,8,138,?,123,?,2,297,N8Q2s-Snz2vL79zB3rEEug,2009-04-15,0KUv1jR01u7yCTnSvMFjWg,4,uSlKnryLlnD3mvmG6DIyCg,1,1,1
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,N8Q2s-Snz2vL79zB3rEEug,2010-02-17,pt1Emjl0vZi4wsVt8GRgVQ,3,EEYwj6_t1OT5WQGypqEPNg,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,N8Q2s-Snz2vL79zB3rEEug,2011-03-16,cCC_7OI-6pn8DnO-24cGcg,5,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2011-06-01,?,?,?,?,?,0,?,?,?,?,3.86,21,?,2,?,0,?,?,5,N8Q2s-Snz2vL79zB3rEEug,2011-06-21,dK4461gtiHh_0a7wLU-lBw,4,wesMv1-cXnN8F-TCugisKA,0,0,0
2011-10-01,6,?,3,?,5,3,4,3,10,?,3.98,217,7,50,2,27,?,?,195,N8Q2s-Snz2vL79zB3rEEug,2013-02-26,UKG3eXD4bZ1dfJSbvqOu4g,5,cBBarVpwP94MsS63W4KKZg,0,1,1
2011-02-01,5,?,?,?,1,2,2,2,4,?,4.47,45,47,2,?,5,1,1,23,N8Q2s-Snz2vL79zB3rEEug,2013-08-02,5jHZ4pqUmAl1TSO-pByf8Q,4,6MYEMoBDkhNj76KA_hzEyw,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,N8Q2s-Snz2vL79zB3rEEug,2013-11-21,vZZZ110lbEFfev5AripGiA,4,OtpHvQFGbZ4sONaQAXankg,1,0,1
2010-02-01,13,?,2,?,12,3,4,11,8,?,4.33,77,29,93,?,33,?,?,143,N8Q2s-Snz2vL79zB3rEEug,2013-12-01,bAv-CE4fi1SI47zIvFb3BQ,5,EEYwj6_t1OT5WQGypqEPNg,6,1,8
2012-12-01,?,?,?,?,?,1,?,?,?,?,3.88,24,?,5,?,1,?,?,18,N8Q2s-Snz2vL79zB3rEEug,2014-04-17,rPNNQgAo4kHSundo7_xP9Q,4,lcNncIDyL4RRRVGFUi4ckw,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,OLV_KmtKkIcxs3QJIXk6gA,2005-04-14,Ix89tVJYGET3XbEXqi4X6w,5,8ITVDdfK07owxCA1x878Vw,0,0,1
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,OLV_KmtKkIcxs3QJIXk6gA,2006-11-19,xGCJjhK2AfTdATIsVO6BaA,4,aYhKsAUQaaRGgdgcZC5XAw,0,5,0
2008-02-01,129,10,?,13,10,5,88,94,143,6,3.48,91,53,115,8,142,11,110,160,OLV_KmtKkIcxs3QJIXk6gA,2008-02-12,U9tuG6bSopciu1r4pl2fLA,3,TCqjsTEPFLfjdCxI2Zq1WQ,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,3SnqTPne49E5XSYv7BvYUw,2005-04-14,WZoZAt3QKyvoqvCbbebZvw,4,8ITVDdfK07owxCA1x878Vw,0,0,1
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,647UMi4gd2TQZjyVICztkw,2009-03-03,dAyB-0wAnJHGwQIoR0J03g,2,ZYaumz29bl9qHpu-KVtMGA,2,5,0
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,qsBet6HtxE0x41cUYl8vgQ,2007-07-02,-_wpfUkCzFX-XsH6gxMFWQ,1,aYhKsAUQaaRGgdgcZC5XAw,0,3,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,qsBet6HtxE0x41cUYl8vgQ,2008-11-12,aC1LFokhynAgLE6_HeYmLA,1,ZYaumz29bl9qHpu-KVtMGA,4,14,6
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,vGCetjJwnPU5bqoNxFM3sw,2005-04-22,hDD7c6Oplj6pxvcLyO8gag,3,8ITVDdfK07owxCA1x878Vw,0,1,0
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,vGCetjJwnPU5bqoNxFM3sw,2006-11-06,xNt-IM5ySB4pMzdDRmIBxg,4,aYhKsAUQaaRGgdgcZC5XAw,0,0,1
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,vGCetjJwnPU5bqoNxFM3sw,2008-10-09,GZefmSO8YCQgm6nk4M-SrA,1,ZYaumz29bl9qHpu-KVtMGA,3,5,4
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,vGCetjJwnPU5bqoNxFM3sw,2013-06-04,wSb01rLAPNqMIBhyHIs79Q,5,OtpHvQFGbZ4sONaQAXankg,0,0,1
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,A5ECBI0p_9mZ46Y5J3cjsg,2005-04-26,UOnY_OQe8lnGvZYske0JLg,5,8ITVDdfK07owxCA1x878Vw,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,Cq4prPqm0KFrCf_wI8Pufw,2005-04-26,T02oCFI0hTe8hhKseggLFg,4,8ITVDdfK07owxCA1x878Vw,0,0,1
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,Cq4prPqm0KFrCf_wI8Pufw,2008-07-04,bHGrIc7JFVrvIqG5h6jOJw,5,ZYaumz29bl9qHpu-KVtMGA,3,2,3
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,Cq4prPqm0KFrCf_wI8Pufw,2009-02-22,wKdnD29O_iP3fn55AkJ-aA,5,aYhKsAUQaaRGgdgcZC5XAw,0,0,2
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,Cq4prPqm0KFrCf_wI8Pufw,2010-10-29,RxB6T8sZg8Py9Yw8cQBvTA,1,-hwN2juKYn-KTxa2WBYLnw,0,2,1
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,MIP-qZ2VW2QlMonxe76k3Q,2006-08-01,KNfufSNqnWIa2oifJAqD_w,1,8ITVDdfK07owxCA1x878Vw,0,0,1
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,m7A3dirXL7hki-N_3ljCXw,2005-04-29,JMWVo1oxM2sM-GzyMJd-pg,5,8ITVDdfK07owxCA1x878Vw,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,OdetLT5gBDPneWZUfyf7_A,2005-05-09,6CBb5KXtWqtWlD-OTQbX3g,4,8ITVDdfK07owxCA1x878Vw,1,1,0
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,OdetLT5gBDPneWZUfyf7_A,2007-04-13,XlA_MucP_IdqSGz8GBpcxA,3,aYhKsAUQaaRGgdgcZC5XAw,0,0,1
2007-08-01,?,?,?,?,?,1,?,?,?,?,2.95,110,?,16,?,136,?,?,120,OdetLT5gBDPneWZUfyf7_A,2007-08-22,UItiDqtme0rperB_Z--eMw,2,bDk2XvjJlK8fsiL6C1HpEg,0,1,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,OdetLT5gBDPneWZUfyf7_A,2009-04-30,orhAaL38IWKAqT1m1saIVg,1,ZYaumz29bl9qHpu-KVtMGA,0,2,1
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,OdetLT5gBDPneWZUfyf7_A,2009-05-02,NhQZDnbJbhXCymJOYQ9_6A,1,p4ySEi8PEli0auZGBsy6gA,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,OdetLT5gBDPneWZUfyf7_A,2010-12-04,lcjhNT1WTzW31R-C0Yswmw,4,-hwN2juKYn-KTxa2WBYLnw,1,0,2
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,PU0mSETFzjlHjPpvuG2L7Q,2007-07-02,Ja59tpDokdrbs-ZatYbF9Q,3,aYhKsAUQaaRGgdgcZC5XAw,0,0,0
2008-02-01,129,10,?,13,10,5,88,94,143,6,3.48,91,53,115,8,142,11,110,160,PU0mSETFzjlHjPpvuG2L7Q,2008-02-11,MdptGzQZ8eJ8TDvv2gBulA,2,TCqjsTEPFLfjdCxI2Zq1WQ,0,0,1
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,PU0mSETFzjlHjPpvuG2L7Q,2013-12-30,ISGciUMJrg84EQ0blsxImg,4,OtpHvQFGbZ4sONaQAXankg,0,1,1
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,tHQEAEsW8RagML78cJk0AQ,2005-05-25,484p3flpGazu6RV8tSWa3A,5,8ITVDdfK07owxCA1x878Vw,1,0,0
2008-05-01,12,3,?,?,3,3,2,1,5,?,3.6,132,8,138,?,123,?,2,297,tHQEAEsW8RagML78cJk0AQ,2008-06-28,OR8hWU9kzDazZwFLSJBUlQ,5,uSlKnryLlnD3mvmG6DIyCg,0,0,1
2009-12-01,87,3,2,2,34,20,22,33,40,1,3.92,303,31,281,14,418,2,15,540,tHQEAEsW8RagML78cJk0AQ,2010-08-23,Oc4QVJRW6mXEmlSj7nPB2w,5,vEc7evQDo09ttI3HA9655Q,0,0,2
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,tHQEAEsW8RagML78cJk0AQ,2010-10-23,Q6q8NRZvMTCKYTf8VM3Ibg,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,tHQEAEsW8RagML78cJk0AQ,2013-08-10,tpW9tVLFRB2Z3qmfIOJ5DQ,5,OtpHvQFGbZ4sONaQAXankg,0,0,1
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,r5vubOtIllL_hVZE9qXeFw,2005-06-15,7Is8LV2B_B6GY24axbQfGg,2,8ITVDdfK07owxCA1x878Vw,0,0,0
2008-02-01,129,10,?,13,10,5,88,94,143,6,3.48,91,53,115,8,142,11,110,160,r5vubOtIllL_hVZE9qXeFw,2008-12-12,-7OfZNOS0jRIKE4lSKp53g,3,TCqjsTEPFLfjdCxI2Zq1WQ,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,YdN00GJNgC5uY8tlwbzr0Q,2005-07-13,pdCAD90nNbT4K9BJDTiyxg,3,8ITVDdfK07owxCA1x878Vw,0,0,0
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,YdN00GJNgC5uY8tlwbzr0Q,2009-09-24,OGpsTocfCPGXzB9M6t3u5A,3,aYhKsAUQaaRGgdgcZC5XAw,2,0,1
2011-06-01,?,?,?,?,?,0,?,?,?,?,4.58,20,1,5,?,4,?,?,8,YdN00GJNgC5uY8tlwbzr0Q,2012-03-31,YgXX8GXIAMTALcp_xlHdhw,5,PMMx7b5IBhWtm4EKKL8ung,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,nNz_Apyi4yqO87hNae9aUQ,2005-04-14,m5n78CAzWLID4dkRB_ANtw,2,8ITVDdfK07owxCA1x878Vw,0,0,0
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,nNz_Apyi4yqO87hNae9aUQ,2006-12-17,6BLQ-wEKPXXbwnmx1eI8bw,2,aYhKsAUQaaRGgdgcZC5XAw,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,WuFqL5uURZwfootmgAMCyA,2005-05-31,vXLuJvvfM9T53WmkGcMhtg,5,8ITVDdfK07owxCA1x878Vw,0,5,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,WuFqL5uURZwfootmgAMCyA,2008-08-25,YcdgLKSlivgkAy_RDgRPWg,2,ZYaumz29bl9qHpu-KVtMGA,3,2,3
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,WuFqL5uURZwfootmgAMCyA,2012-09-12,Lly3MinvFJNbe_TSjkn3OA,2,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2008-09-01,42,2,2,1,21,7,19,33,38,2,3.67,124,60,142,?,85,2,7,231,WuFqL5uURZwfootmgAMCyA,2014-03-23,m_ooSIe5kSTJFxppzsrrhg,2,_ohPF8fo5ifWiMOrEPrC8Q,1,0,2
2007-08-01,?,?,?,?,?,1,?,?,?,?,2.95,110,?,16,?,136,?,?,120,jeVW4mtueMKmy-zIAosOmw,2007-08-20,6VSkhRAD_EimktKFNDD2Uw,4,bDk2XvjJlK8fsiL6C1HpEg,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,3xgqwzxZ0_tdcGSw27Q8vg,2005-07-05,CWzA4-1MIi5rTy5YpyZzGw,5,8ITVDdfK07owxCA1x878Vw,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,f0gIqoBYj7GKOh6Icl8vAg,2005-08-08,fDhtgxjoAc_eFyy137nYuQ,5,8ITVDdfK07owxCA1x878Vw,0,2,2
2009-07-01,1,?,?,?,?,2,1,1,?,?,3.36,43,?,7,?,7,?,?,50,f0gIqoBYj7GKOh6Icl8vAg,2009-09-28,UztYZB6FXPfmFQJ3zSv-jg,3,dRko0-SaRcSaP5gR-5uxuA,0,1,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,f0gIqoBYj7GKOh6Icl8vAg,2010-11-14,tjv6r4OnoSCTvUjCyK6_Hw,2,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,f0gIqoBYj7GKOh6Icl8vAg,2011-08-15,KvBO0dVcOqcH61vDPE_3gg,2,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,ydMlE3QgKXymCmCF0Gjazg,2005-04-27,yQhjKhMl26wmt3XU5AI5Sg,2,8ITVDdfK07owxCA1x878Vw,0,10,3
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,ydMlE3QgKXymCmCF0Gjazg,2006-11-16,-2guNtCnOj8traQ_6s2hjw,1,aYhKsAUQaaRGgdgcZC5XAw,0,2,0
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,eMnFm6h_rzraY1OflB-npw,2007-07-02,Zro3gT5xfYS3VdAtebOotQ,5,aYhKsAUQaaRGgdgcZC5XAw,0,0,0
2008-06-01,12,?,?,3,5,6,21,10,4,?,3.17,129,21,349,1,510,3,7,634,eMnFm6h_rzraY1OflB-npw,2008-08-27,0VpaQWhb8Ho-J5q9sJ1v3A,5,ZYaumz29bl9qHpu-KVtMGA,3,2,3
2009-05-01,?,?,?,?,?,0,1,?,?,?,3.18,27,1,1,?,8,?,?,51,eMnFm6h_rzraY1OflB-npw,2009-07-07,GnJP5R8lVebHfUFYWQCDzQ,5,awmiM7bsZZLv_WgiTXgRbw,0,2,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,eMnFm6h_rzraY1OflB-npw,2010-11-30,PwPswiz-xlwaCz46R72xxg,5,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,eMnFm6h_rzraY1OflB-npw,2013-08-03,hzPsBl5Jul31lj5YHPuUCw,5,OtpHvQFGbZ4sONaQAXankg,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,o8tByeItJvauPe3ro4C-Jw,2007-07-23,Sd2Go4tBTGswFHZcFbqKOA,1,8ITVDdfK07owxCA1x878Vw,0,0,0
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,o8tByeItJvauPe3ro4C-Jw,2009-01-02,cGqYYkgwXWA6kclO9lyE5A,4,aYhKsAUQaaRGgdgcZC5XAw,1,0,1
2009-05-01,1,?,?,?,?,1,1,?,?,?,3.25,24,?,8,?,9,?,?,17,o8tByeItJvauPe3ro4C-Jw,2009-05-20,1a0sCqNHDIs6ZgwU-WBWyw,2,DVWIxcfkjxri5UruYABkrQ,0,0,0
2011-06-01,?,?,?,?,?,0,?,?,?,?,3.86,21,?,2,?,0,?,?,5,o8tByeItJvauPe3ro4C-Jw,2011-06-21,wbDWAs4nXa4qCwie_PXlsg,1,wesMv1-cXnN8F-TCugisKA,0,0,0
2009-10-01,7,?,?,?,2,6,4,?,?,?,3.26,94,4,33,?,66,?,3,192,o8tByeItJvauPe3ro4C-Jw,2012-09-05,QF0SB8Nu3boR4rgI7ak6Mg,1,RueYG7VZjO5HjJz9DD3YsA,0,2,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,o8tByeItJvauPe3ro4C-Jw,2012-10-13,tbEoFzqhvPnk7t_ETWICPw,2,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,o8tByeItJvauPe3ro4C-Jw,2014-06-11,EebaaSQqzfpNDo9kKKv_WQ,3,RvweNJFVkR3ttkWsIBy7nQ,1,0,1
2011-03-01,?,?,?,?,1,0,?,?,?,?,4.35,19,?,2,?,0,?,?,9,0NNw9CHm0X8LJBvmIJvBIA,2013-01-27,hanOwzyhbTLHsdKFGM83bg,5,ibeYRWmFst05FZfo5vo_aQ,0,0,0
2005-03-01,1,1,4,?,4,1,1,1,4,1,3.59,180,17,76,?,198,?,2,177,y7GRFf2jsQxUwu1pw5kkXQ,2006-01-03,tuJRcFf7kP9XMwfBTcvBSg,5,8ITVDdfK07owxCA1x878Vw,0,0,0
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,y7GRFf2jsQxUwu1pw5kkXQ,2007-06-09,ouXmkRnnI89gZpkBMwcpqA,4,aYhKsAUQaaRGgdgcZC5XAw,0,0,0
2007-08-01,?,?,?,?,?,1,?,?,?,?,2.95,110,?,16,?,136,?,?,120,y7GRFf2jsQxUwu1pw5kkXQ,2007-08-20,uQrnrPH2jf9CnsNZtqrm1g,2,bDk2XvjJlK8fsiL6C1HpEg,0,0,0
2008-02-01,129,10,?,13,10,5,88,94,143,6,3.48,91,53,115,8,142,11,110,160,y7GRFf2jsQxUwu1pw5kkXQ,2008-02-22,H7pp4lKE71yt8pGrGhSKaA,4,TCqjsTEPFLfjdCxI2Zq1WQ,0,0,0
2009-05-01,1,?,?,?,?,1,1,?,?,?,3.25,24,?,8,?,9,?,?,17,b22A_zYXzA8uaqYbAhMBlQ,2009-06-11,tzboKd9M5CXTS9vhi0Z92A,3,DVWIxcfkjxri5UruYABkrQ,0,0,0
2008-10-01,1,1,1,?,2,2,?,?,3,?,3.88,79,?,22,?,12,?,?,72,W4cHF12due10J7xevvjvPw,2008-10-20,Dh3fGFUkUjdVoOjg2i15nQ,3,qOYI9O0ecMJ9VaqcM9phNw,0,0,0
2008-09-01,42,2,2,1,21,7,19,33,38,2,3.67,124,60,142,?,85,2,7,231,W4cHF12due10J7xevvjvPw,2013-03-02,YhvLh61fJ88sJYzsqGvvLA,2,_ohPF8fo5ifWiMOrEPrC8Q,0,0,2
